ANO,UF,Código IBGE ,Município,Nº do Decreto,Data do Decreto,Desastre,SE/ECP,Nº da Portaria,Data da Portaria
2010,SC,4204004,CATANDUVAS,1.573,29/04/09,ESTIAGEM,SE,166,18/03/10
2010,SC,4204004,CATANDUVAS,1.677,26/04/10,ENXURRADAS,SE,588,15/09/10
2010,SC,4204103,CAXAMBU DO SUL,074,03/04/09,ESTIAGEM,SE,026,22/01/10
2010,SC,4204152,CELSO RAMOS,1048,13/04/09,ESTIAGEM,SE,069,04/02/10
2010,SC,4204178,CERRO NEGRO,134,24/03/09,ESTIAGEM,SE,128,08/03/10
2010,SC,4204178,CERRO NEGRO,160/2009,18/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4204194,CHAPADÃO DO LAGEADO,052/2009,28/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4204194,CHAPADÃO DO LAGEADO,065/2009,20/11/09,GRANIZOS,SE,297,05/05/10
2010,SC,4204194,CHAPADÃO DO LAGEADO,06/2010,19/01/10,ENXURRADAS,SE,365,25/05/10
2010,SC,4204202,CHAPECÓ,20.600,03/04/09,ESTIAGEM,SE,069,23/03/10
2010,SC,4204202,CHAPECÓ,21.334,27/09/09,VENDAVAL,SE,174,23/03/10
2010,SC,4204251,COCAL DO SUL,177/10,29/03/10,ENXURRADAS,SE,586,15/09/10
2010,SC,4204251,COCAL DO SUL,224/10,12/05/10,ENXURRADAS,SE,588,15/09/10
2010,SC,4204301,CONCÓRDIA,5.400,05/05/09,ESTIAGEM,SE,071,04/02/10
2010,SC,4204301,CONCÓRDIA,5.440,02/10/09,ENXURRADAS,SE,363,25/05/10
2010,SC,4204301,CONCÓRDIA,5.487,26/04/10,ENXURRADAS,SE,588,15/09/10
2010,SC,4204350,CORDILHEIRA ALTA,027/2010,26/04/10,ENXURRADAS,SE,484,22/07/10
2010,SC,4204400,CORONEL FREITAS,5.122,13/10/09,ENXURRADAS,SE,115,24/02/10
2010,SC,4204400,CORONEL FREITAS,5.310,26/04/10,ENXURRADAS,SE,521,25/08/10
2010,SC,4204400,CORONEL FREITAS,5.513,12/12/10,ENXURRADAS,SE,702,22/12/10
2010,SC,4204459,CORONEL MARTINS,075,07/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4204459,CORONEL MARTINS,117,08/09/09,VENDAVAL,SE,286,03/05/10
2010,SC,4204558,CORREIA PINTO,230,13/03/09,VENDAVAL,SE,085,10/02/10
2010,SC,4204558,CORREIA PINTO,0349/2010,17/02/10,ENXURRADAS,SE,352,20/05/10
2010,SC,4204509,CORUPÁ,92/09,08/09/09,VENDAVAL,SE,286,03/05/10
2010,SC,4204509,CORUPÁ,170/10,09/02/10,ENXURRADAS,SE,393,09/06/10
2010,SC,4204509,CORUPÁ,195/10,26/04/10,ENXURRADAS,SE,521,25/08/10
2010,SC,4204608,CRICIÚMA,852/09,20/11/09,VENDAVAL,SE,327,13/05/10
2010,SC,4204608,CRICIÚMA,016/2010,27/01/10,VENDAVAL,SE,286,03/05/10
2010,SC,4204608,CRICIÚMA,301/10,12/05/10,ENXURRADAS,SE,519,23/08/10
2010,SC,4204707,CUNHA PORÃ,5.362,20/04/09,ESTIAGEM,SE,044,27/01/10
2010,SC,4204756,CUNHATAÍ,042/2009,26/03/09,ESTIAGEM,SE,128,08/03/10
2010,SC,4204806,CURITIBANOS,3.843/2009,15/10/09,VENDAVAL,SE,327,13/05/10
2010,SC,4205001,DIONÍSIO CERQUEIRA,4282/2009,08/09/09,VENDAVAL,SE,344,18/05/10
2010,SC,4205001,DIONÍSIO CERQUEIRA,4446/2010,23/04/10,ENXURRADAS,SE,445,06/07/10
2010,SC,4205100,DONA EMMA,090/2009,28/09/09,GRANIZOS,SE,077,09/02/10
2010,SC,4205100,DONA EMMA,023/2010,25/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4205175,ENTRE RIOS,322/2009,09/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4205191,ERMO,046,12/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4205191,ERMO,058,23/11/09,VENDAVAL,SE,322,13/05/10
2010,SC,4205209,ERVAL VELHO,1308,05/005/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4205308,FAXINAL DOS GUEDES,219,17/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4205308,FAXINAL DOS GUEDES,304/2009,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4205357,FLOR DO SERTÃO,064,17/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4205407,FLORIANÓPOLIS,8160,17/05/10,EROSÃO MARINHA,SE,472,16/07/10
2010,SC,4205407,FLORIANÓPOLIS,8165,20/05/10,ENXURRADAS,SE,528,26/08/10
2010,SC,4205407,FLORIANÓPOLIS,8.306,16/07/10,EROSÃO MARINHA,SE,527,26/08/10
2010,SC,4205431,FORMOSA DO SUL,2482,08/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4205431,FORMOSA DO SUL,2541,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4205456,FORQUILHINHA,027,29/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4205456,FORQUILHINHA,040,12/05/10,ENXURRADAS,SE,519,23/08/10
2010,SC,4205506,FRAIBURGO,202,28/09/09,VENDAVAL,SE,259,27/04/10
2010,SC,4205555,FREI ROGÉRIO,253/2009,25/05/09,ESTIAGEM,SE,130,08/03/10
2010,SC,4205605,GALVÃO,046/2009,02/02/09,ESTIAGEM,SE,167,18/03/10
2010,SC,4205605,GALVÃO,168/2009,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4205704,GAROPABA,055,12/05/10,ENXURRADAS,SE,519,23/08/10
2010,SC,4205704,GAROPABA,067,09/06/10,EROSÃO MARINHA,SE,517,23/08/10
2010,SC,4205902,GASPAR,3.629,29/09/09,ENXURRADAS,SE,365,25/05/10
2010,SC,4205902,GASPAR,3.855,25/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4205902,GASPAR,3.938,21/05/10,ENXURRADAS,SE,586,15/09/10
2010,SC,4206009,GOVERNADOR CELSO RAMOS,073/2009,28/09/09,GRANIZOS,SE,077,09/02/10
2010,SC,4206009,GOVERNADOR CELSO RAMOS,126,19/05/10,ENXURRADAS,SE,528,26/08/10
2010,SC,4206108,GRÃO PARÁ,013/2009,08/04/09,ENXURRADAS,SE,035,25/01/10
2010,SC,4206108,GRÃO PARÁ,018/2010,14/05/10,ENXURRADAS,SE,519,23/08/10
2010,SC,4206207,GRAVATAL,307/2010,12/05/10,ENXURRADAS,SE,519,23/08/10
2010,SC,4206306,GUABIRUBA,180/2010,26/04/10,ENXURRADAS,SE,589,15/09/10
2010,SC,4206405,GUARACIABA,13/2009,03/04/09,ESTIAGEM,SE,070,04/02/10
2010,SC,4206504,GUARAMIRIM,159/2009,11/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4206603,GUARUJÁ DO SUL,068/2009,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4206604,GUARUJÁ DO SUL,015/2010,26/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4206702,HERVAL D'OESTE,2.669/2009,28/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4206702,HERVAL D'OESTE,2760,08/02/10,ENXURRADAS,SE,352,20/05/10
2010,SC,4206751,IBIAM,1917,12/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4206801,IBICARÉ,017,11/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4206900,IBIRAMA,3.005,29/09/09,ENXURRADAS,SE,307,06/05/10
2010,SC,4207007,IÇARA,111,12/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4207007,IÇARA,116,27/09/09,VENDAVAL,SE,076,09/02/10
2010,SC,4207007,IÇARA,137/2009,20/11/09,VENDAVAL,SE,327,13/05/10
2010,SC,4207007,IÇARA,068/2010,12/05/10,ENXURRADAS,SE,519,23/08/10
2010,SC,4207106,ILHOTA,025/2009,31/07/09,ENXURRADAS,SE,092,11/02/10
2010,SC,4207106,ILHOTA,029/2009,28/09/09,VENDAVAL,SE,327,13/05/10
2010,SC,4207106,ILHOTA,042/2009,27/11/09,ENXURRADAS,SE,393,09/06/10
2010,SC,4207106,ILHOTA,003/2010,13/01/10,ENXURRADAS,SE,364,25/05/10
2010,SC,4207106,ILHOTA,012/2010,25/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4207205,IMARUÍ,162,20/11/09,VENDAVAL,SE,343,18/05/10
2010,SC,4207205,IMARUÍ,073,12/05/10,VENDAVAL MUITO INTENSO,SE,604,20/09/10
2010,SC,4207304,IMBITUBA,157,19/11/09,VENDAVAL,SE,286,03/05/10
2010,SC,4207502,INDAIAL,980/10,14/01/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4207577,IOMERÊ,990,26/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4207601,IPIRA,056,17/04/09,ESTIAGEM,SE,005,22/02/10
2010,SC,4207602,IPIRA,156/2010,27/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4207650,IPORÃ DO OESTE,053/2009,03/04/09,ESTIAGEM,SE,097,22/02/10
2010,SC,4207684,IPUAÇU,087,06/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4207684,IPUAÇU,0137/2009,08/09/09,VENDAVAL,SE,326,13/05/10
2010,SC,4207700,IPUMIRIM,1.663,22/04/09,ESTIAGEM,SE,111,24/02/10
2010,SC,4207700,IPUMIRIM,1.686,28/09/09,ENXURRADAS,SE,307,06/05/10
2010,SC,4207700,IPUMIRIM,1.729,26/04/10,ENXURRADAS,SE,589,15/09/10
2010,SC,4207759,IRACEMINHA,020/2009,13/04/09,ESTIAGEM,SE,059,02/02/10
2010,SC,4207809,IRANI,0042,14/04/09,ESTIAGEM,SE,128,08/03/10
2010,SC,4207809,IRANI,101,19/08/09,GRANIZOS,SE,086,10/02/10
2010,SC,4207809,IRANI,115,28/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4207809,IRANI,032,26/04/10,ENXURRADAS,SE,445,06/07/10
2010,SC,4207858,IRATI,059,20/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4207858,IRATI,147,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4207908,IRINEÓPOLIS,1.852/2009,12/01/09,ESTIAGEM,SE,051,28/01/10
2010,SC,4207908,IRINEÓPOLIS,1.944/2009,11/09/09,VENDAVAL,SE,326,13/05/10
2010,SC,4207908,IRINEÓPOLIS,2009/2010,27/04/10,ENXURRADAS,SE,521,25/08/10
2010,SC,4208005,ITÁ,022,16/02/09,ESTIAGEM,SE,070,04/02/10
2010,SC,4208005,ITÁ,104,24/09/09,ENXURRADAS,SE,307,06/05/10
2010,SC,4208005,ITÁ,045,28/04/10,ENXURRADAS,SE,589,15/09/10
2010,SC,4208104,ITAIÓPOLIS,601/2009,18/05/09,ESTIAGEM,SE,026,22/01/10
2010,SC,4208104,ITAIÓPOLIS,633/2009,09/09/09,VENDAVAL,SE,057,02/02/10
2010,SC,4208104,ITAIÓPOLIS,641/2009,29/09/09,ENXURRADAS,SE,115,24/02/10
2010,SC,4208104,ITAIÓPOLIS,676/2009,17/12/09,VENDAVAL,SE,323,13/05/10
2010,SC,4208104,ITAIÓPOLIS,722/2010,26/04/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4208203,ITAJAÍ,8.944,14/09/09,VENDAVAL,SE,483,22/07/10
2010,SC,4208302,ITAPEMA,037/2010,19/05/10,ENXURRADAS,SE,528,26/08/10
2010,SC,4208401,ITAPIRANGA,47,26/03/09,ESTIAGEM,SE,128,08/03/10
2010,SC,4208450,ITAPOÁ,1059/2010,23/01/10,ENXURRADAS,SE,365,25/05/10
2010,SC,4208500,ITUPORANGA,637,09/03/09,VENDAVAL,SE,085,10/02/10
2010,SC,4208500,ITUPORANGA,696,28/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4208609,JABORÁ,1.161/2009,06/04/09,ESTIAGEM,SE,026,22/01/10
2010,SC,4208609,JABORÁ,1.188/2009,19/08/09,VENDAVAL,SE,113,24/02/10
2010,SC,4208609,JABORÁ,1.197/2009,28/09/09,ENXURRADAS,SE,131,08/03/10
2010,SC,4208610,JABORÁ,1.237/2010,26/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4208708,JACINTO MACHADO,065,21/11/08,ENXURRADAS,SE,035,25/01/10
2010,SC,4208708,JACINTO MACHADO,058,14/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4208708,JACINTO MACHADO,021,29/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4208708,JACINTO MACHADO,026,13/05/10,ENXURRADAS,SE,535,27/08/10
2010,SC,4208807,JAGUARUNA,141/2010,12/05/10,ENXURRADAS,SE,535,27/08/10
2010,SC,4208906,JARAGUÁ DO SUL,6.819/2009,09/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4208906,JARAGUÁ DO SUL,7.043/2010,08/02/10,ENXURRADAS,SE,352,20/05/10
2010,SC,4208906,JARAGUÁ DO SUL,7.181/2010,28/04/10,ENXURRADAS,SE,589,15/09/10
2010,SC,4208955,JARDINÓPOLIS,2.939/2009,15/04/09,ESTIAGEM,SE,074,09/02/10
2010,SC,4209003,JOAÇABA,3.355,23/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4209003,JOAÇABA,3.445,29/09/09,ENXURRADAS,SE,043,27/01/10
2010,SC,4209102,JOINVILLE,16.356,28/01/10,ENXURRADAS,SE,365,25/05/10
2010,SC,4209102,JOINVILLE,16.385,10/02/10,VENDAVAL,SE,286,03/05/10
2010,SC,4209151,JOSÉ BOITEUX,034/2010,23/04/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4209177,JUPIÁ,063/2009,08/09/09,VENDAVAL,SE,301,05/05/10
2010,SC,4209201,LACERDÓPOLIS,022,19/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4209300,LAGES,11.212,03/12/09,VENDAVAL,SE,286,03/05/10
2010,SC,4209409,LAGUNA,2.841,13/05/10,VENDAVAL MUITO INTENSO,SE,605,20/09/10
2010,SC,4209508,LAURENTINO,456/2009,28/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4209508,LAURENTINO,490/2009,27/12/09,ENXURRADAS,SE,365,25/05/10
2010,SC,4209607,LAURO MULLER,011/2010,12/05/10,ENXURRADAS,SE,535,27/08/10
2010,SC,4209706,LEBON RÉGIS,037,05/05/09,ESTIAGEM,SE,112,24/02/10
2010,SC,4209706,LEBON RÉGIS,070,08/09/09,VENDAVAL,SE,344,18/05/10
2010,SC,4209706,LEBON RÉGIS,026/2010,22/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4209805,LEOBERTO LEAL,067,28/09/09,ENXURRADAS,SE,021,20/01/10
2010,SC,4209854,LINDÓIA DO SUL,1.823/2009,14/04/09,ESTIAGEM,SE,074,09/02/10
2010,SC,4209854,LINDÓIA DO SUL,1.876/2009,29/09/09,ENXURRADAS,SE,236,15/04/10
2010,SC,4209855,LINDÓIA DO SUL,1.978/2010,27/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4209904,LONTRAS,103,28/09/09,ENXURRADAS,SE,303,05/05/10
2010,SC,4210035,LUZERNA,1077,20/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4210035,LUZERNA,1.127,28/09/09,VENDAVAL,SE,284,03/05/10
2010,SC,4210050,MACIEIRA,949,12/05/09,ESTIAGEM,SE,041,26/01/10
2010,SC,4210050,MACIEIRA,975,09/09/09,TORNADO,SE,515,23/08/10
2010,SC,4210100,MAFRA,3151,09/01/09,ESTIAGEM,SE,127,08/03/10
2010,SC,4210100,MAFRA,3175,07/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4210100,MAFRA,3.207,02/10/09,VENDAVAL,SE,285,03/05/10
2010,SC,4210100,MAFRA,3255,08/04/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4210308,MAJOR VIEIRA,1415/09,21/01/09,ESTIAGEM,SE,051,28/01/10
2010,SC,4210308,MAJOR VIEIRA,1.434,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4210407,MARACAJÁ,180,20/11/09,VENDAVAL,SE,328,13/05/10
2010,SC,4210407,MARACAJÁ,162,13/05/10,ENXURRADAS,SE,535,27/08/10
2010,SC,4210506,MARAVILHA,122,03/04/09,ESTIAGEM,SE,069,04/02/10
2010,SC,4210555,MAREMA,071/2009,15/04/09,ESTIAGEM,SE,074,09/02/10
2010,SC,4210704,MATOS COSTA,016/2010,23/04/10,ENXURRADAS,SE,561,06/09/10
2010,SC,4210803,MELEIRO,053,12/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4210803,MELEIRO,069,20/11/09,VENDAVAL,SE,328,13/05/10
2010,SC,4210803,MELEIRO,032,13/05/10,ENXURRADAS,SE,535,27/08/10
2010,SC,4210852,MIRIM DOCE,963/2009,12/05/09,ESTIAGEM,SE,041,26/01/10
2010,SC,4210852,MIRIM DOCE,1053/2010,04/01/10,ENXURRADAS,SE,365,25/05/10
2010,SC,4210852,MIRIM DOCE,1022/2009,18/09/10,ENXURRADAS,SE,393,09/06/10
2010,SC,4210902,MODELO,104/2009,14/04/09,ESTIAGEM,SE,075,09/02/10
2010,SC,4211009,MONDAÍ,3.651,14/04/09,ESTIAGEM,SE,069,04/02/10
2010,SC,4211058,MONTE CARLO,043,05/05/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4211058,MONTE CARLO,087/2009,28/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4211108,MONTE CASTELO,1.177/2009,08/09/09,VENDAVAL,SE,442,02/07/10
2010,SC,4211108,MONTE CASTELO,1.186,28/09/09,VENDAVAL,SE,076,09/02/10
2010,SC,4211108,MONTE CASTELO,1226,28/01/10,ENXURRADAS,SE,364,25/05/10
2010,SC,4211207,MORRO DA FUMAÇA,008/2010,29/01/10,ENXURRADAS,SE,365,25/05/10
2010,SC,4211207,MORRO DA FUMAÇA,041/2010,12/05/10,ENXURRADAS,SE,535,27/08/10
2010,SC,4211256,MORRO GRANDE,064/2009,14/09/09,ENXURRADAS,SE,365,25/05/10
2010,SC,4211256,MORRO GRANDE,097/2009,31/12/09,ENXURRADAS,SE,352,20/05/10
2010,SC,4211256,MORRO GRANDE,16/2010,26/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4211306,NAVEGANTES,1.171,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4211306,NAVEGANTES,1.197,29/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4211306,NAVEGANTES,519,27/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4211306,NAVEGANTES,579,02/06/10,INUNDAÇÕES LITORÂNEAS,SE,573,09/09/10
2010,SC,4211405,NOVA ERECHIM,018,02/02/09,ESTIAGEM,SE,110,24/02/10
2010,SC,4211405,NOVA ERECHIM,092,26/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4211454,NOVA ITABERABA,081/2009,13/04/09,ESTIAGEM,SE,040,26/01/10
2010,SC,4211454,NOVA ITABERABA,080/2010,22/03/10,VENDAVAL,SE,442,02/07/10
2010,SC,4211454,NOVA ITABERABA,100/2010,26/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4211603,NOVA VENEZA,003,04/01/10,ENXURRADAS,SE,330,13/05/10
2010,SC,4211652,NOVO HORIZONTE,1.626,23/04/09,ESTIAGEM,SE,044,26/03/10
2010,SC,4211652,NOVO HORIZONTE,1.673,09/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4211702,ORLEANS,3.068,09/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4211702,ORLEANS,3.086,19/11/09,VENDAVAL,SE,328,13/05/10
2010,SC,4211702,ORLEANS,3.111,18/01/10,ENXURRADAS,SE,393,09/06/10
2010,SC,4211702,ORLEANS,3.140,12/05/10,ENXURRADAS,SE,536,27/08/10
2010,SC,4211751,OTACÍLIO COSTA,988/2009,11/03/09,VENDAVAL,SE,151,16/03/10
2010,SC,4211801,OURO,030/2009,24/04/09,ESTIAGEM,SE,071,04/02/10
2010,SC,4211801,OURO,060/2009,01/10/09,ENXURRADAS,SE,303,05/05/10
2010,SC,4211801,OURO,021/2010,27/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4211850,OURO VERDE,1785/2009,04/05/09,ESTIAGEM,SE,059,02/02/10
2010,SC,4211850,OURO VERDE,1.828,19/08/09,GRANIZOS,SE,152,16/03/10
2010,SC,4211850,OURO VERDE,1832,08/09/09,VENDAVAL,SE,223,13/04/10
2010,SC,4211876,PAIAL,19/2009,30/01/09,ESTIAGEM,SE,110,24/02/10
2010,SC,4211892,PAINEL,433/2009,11/05/09,ESTIAGEM,SE,041,26/01/10
2010,SC,4211892,PAINEL,446/2009,27/09/09,VENDAVAL,SE,175,23/03/10
2010,SC,4211892,PAINEL,468/2009,03/12/09,VENDAVAL,SE,176,23/03/10
2010,SC,4211900,PALHOÇA,1.056,17/02/10,VENDAVAL,SE,286,03/05/10
2010,SC,4211900,PALHOÇA,1.092,26/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4211900,PALHOÇA,1.115,19/05/10,ENXURRADAS,SE,590,15/09/10
2010,SC,4212007,PALMA SOLA,019,15/04/09,ESTIAGEM,SE,074,09/02/10
2010,SC,4212008,PALMA SOLA,025,26/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4212106,PALMITOS,057/2009,31/03/09,ESTIAGEM,SE,128,08/03/10
2010,SC,4212205,PAPANDUVA,1929,06/01/09,ESTIAGEM,SE,110,24/02/10
2010,SC,4212205,PAPANDUVA,1997,19/08/09,VENDAVAL,SE,113,24/02/10
2010,SC,4212205,PAPANDUVA,2004,09/09/09,VENDAVAL,SE,442,02/07/10
2010,SC,4212205,PAPANDUVA,2008,30/09/09,ENXURRADAS,SE,115,24/02/10
2010,SC,4212205,PAPANDUVA,2057,28/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4212239,PARAÍSO,1219/2009,23/03/09,ESTIAGEM,SE,097,22/02/10
2010,SC,4212254,PASSO DE TORRES,85,15/09/09,ENXURRADAS,SE,236,15/04/10
2010,SC,4212254,PASSO DE TORRES,96,20/11/09,VENDAVAL,SE,343,18/05/10
2010,SC,4212270,PASSOS MAIA,265/2009,04/05/09,ESTIAGEM,SE,071,04/02/10
2010,SC,4212270,PASSOS MAIA,352,08/09/09,VENDAVAL,SE,302,05/05/10
2010,SC,4212304,PAULO LOPES,027/2010,19/05/10,ENXURRADAS,SE,588,15/09/10
2010,SC,4212403,PEDRAS GRANDES,074,20/11/09,VENDAVAL,SE,328,13/05/10
2010,SC,4212403,PEDRAS GRANDES,021,13/05/10,ENXURRADAS,SE,536,27/08/10
2010,SC,4212502,PENHA,332/09,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4212502,PENHA,537/2010,26/04/10,ENXURRADAS,SE,587,15/09/10
2010,SC,4212502,PENHA,613/2010,13/10/10,INUNDAÇÕES LITORÂNEAS,SE,649,23/11/10
2010,SC,4212601,PERITIBA,3227,22/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4212700,PETROLÂNDIA,079,29/09/09,ENXURRADAS,SE,351,20/05/10
2010,SC,4212908,PINHALZINHO,066/2009,09/04/09,ESTIAGEM,SE,075,09/02/10
2010,SC,4213005,PINHEIRO PRETO,3.090/2009,12/05/09,ESTIAGEM,SE,130,08/03/10
2010,SC,4213005,PINHEIRO PRETO,3.205/2010,28/04/10,ENXURRADAS,SE,586,15/09/10
2010,SC,4213104,PIRATUBA,023,22/04/09,ESTIAGEM,SE,005,07/01/10
2010,SC,4213104,PIRATUBA,058/2009,01/10/09,ENXURRADAS,SE,298,05/05/10
2010,SC,4213104,PIRATUBA,038/2010,27/04/10,ENXURRADAS,SE,590,15/09/10
2010,SC,4213153,PLANALTO ALEGRE,2.792/2009,05/01/09,ESTIAGEM,SE,153,16/03/10
2010,SC,4213153,PLANALTO ALEGRE,2883/2009,03/04/09,ESTIAGEM,SE,165,18/03/10
2010,SC,4213203,POMERODE,2441,30/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4213203,POMERODE,2.475,27/01/10,ENXURRADAS,SE,365,25/05/10
2010,SC,4213302,PONTE ALTA,07,09/03/09,TORNADO,SE,058,02/02/10
2010,SC,4213302,PONTE ALTA,011/2009,06/05/09,ESTIAGEM,SE,084,10/02/10
2010,SC,4213401,PONTE SERRADA,318/2009,04/05/09,ESTIAGEM,SE,112,24/02/10
2010,SC,4213401,PONTE SERRADA,502/2009,09/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4213609,PORTO UNIÃO,127,05/05/09,ESTIAGEM,SE,112,24/02/10
2010,SC,4213609,PORTO UNIÃO,212,08/09/09,VENDAVAL,SE,302,05/05/10
2010,SC,4213609,PORTO UNIÃO,226,30/09/09,ENXURRADAS,SE,363,25/05/10
2010,SC,4213610,PORTO UNIÃO,376,27/04/10,ENXURRADAS,SE,485,22/07/10
2010,SC,4213708,POUSO REDONDO,096/09,28/09/09,ENXURRADAS,SE,236,15/04/10
2010,SC,4213807,PRAIA GRANDE,043,10/03/09,ENXURRADAS,SE,118,25/02/10
2010,SC,4213807,PRAIA GRANDE,114/2009,14/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4213807,PRAIA GRANDE,049,30/03/10,ENXURRADAS,SE,430,25/06/10
2010,SC,4213906,PRESIDENTE CASTELLO BRANCO,2.500/2009,06/04/09,ESTIAGEM,SE,069,04/02/10
2010,SC,4213906,PRESIDENTE CASTELLO BRANCO,2.561/2009,28/09/09,ENXURRADAS,SE,105,23/02/10
2010,SC,4213906,PRESIDENTE CASTELLO BRANCO,2.623/2010,26/04/10,ENXURRADAS,SE,586,15/09/10
2010,SC,4214003,PRESIDENTE GETÚLIO,176/2009,28/09/09,ENXURRADAS,SE,393,09/06/10
2010,SC,4214003,PRESIDENTE GETÚLIO,258/2009,28/12/09,ENXURRADAS,SE,330,13/05/10
2010,SC,4214003,PRESIDENTE GETÚLIO,044/2010,23/04/10,ENXURRADAS,SE,586,15/09/10
2010,SC,4214102,PRESIDENTE NEREU,91/2009,28/09/09,ENXURRADAS,SE,236,15/04/10
2010,SC,4214102,PRESIDENTE NEREU,009/2010,27/01/10,ENXURRADAS,SE,352,20/05/10
2010,SC,4214102,PRESIDENTE NEREU,32,27/04/10,ENXURRADAS,SE,521,25/08/10
2010,SC,4214151,PRINCESA,071,03/04/09,ESTIAGEM,SE,026,22/01/10
2010,SC,4214151,PRINCESA,069,26/04/10,ENXURRADAS,SE,445,06/07/10
2010,SC,4214201,QUILOMBO,163,24/04/09,ESTIAGEM,SE,071,04/02/10
2010,SC,4214201,QUILOMBO,337/2009,09/09/09,VENDAVAL,SE,114,24/02/10
2010,SC,4214201,QUILOMBO,166/2010,26/04/10,ENXURRADAS,SE,445,06/07/10
2010,SC,4214300,RANCHO QUEIMADO,1875,10/01/10,ENXURRADAS,SE,330,13/05/10
2010,SC,4214409,RIO DAS ANTAS,28/2009,11/05/09,ESTIAGEM,SE,034,25/01/10
2010,SC,4214409,RIO DAS ANTAS,80/2009,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4214409,RIO DAS ANTAS,33/2010,23/04/10,ENXURRADAS,SE,586,15/09/10
2010,SC,4214508,RIO DO CAMPO,2.386,04/06/09,ESTIAGEM,SE,165,18/03/10
2010,SC,4214508,RIO DO CAMPO,2.411,08/09/09,VENDAVAL,SE,190,26/03/10
2010,SC,4214508,RIO DO CAMPO,2.460,22/01/10,ENXURRADAS,SE,365,25/05/10
